Year of Birth,Child's First Name,Count
2013,Matthew,155
2013,Adam,151
2013,Chaim,150
2013,Abraham,141
2013,Liam,140
2013,Charles,136
2013,Dylan,136
2013,Ryan,136
2013,Ethan,125
2013,Lucas,125
2013,Anthony,124
2013,Isaac,123
2013,Oliver,121
2013,Andrew,120
2013,Gabriel,116
2013,Yosef,110
2013,Leo,109
2013,Max,107
2013,Thomas,107
2013,Luke,100
2013,Jackson,98
2013,Shimon,95
2013,Theodore,94
2013,Joshua,91
2013,Christopher,87
2013,Robert,86
2013,Sebastian,86
2013,Jonathan,84
2013,Mason,84
2013,Eli,83
2013,Nathan,82
2013,Aaron,81
2013,Zachary,79
2013,Mordechai,79
2013,Aron,78
2013,Luca,77
2013,Yehuda,75
2013,Yitzchok,74
2013,Owen,73
2013,Menachem,72
2013,Logan,71
2013,Julian,71
2013,Aiden,67
2013,Shlomo,66
2013,Yisroel,66
2013,Peter,65
2013,Yaakov,62
2013,Yakov,61
2013,Omar,58
2013,Levi,57
2013,Simon,56
2013,George,55
2013,Jake,55
2013,Maxwell,55
2013,Hudson,55
2013,Shmuel,55
2013,Miles,54
2013,Gavin,54
2013,Patrick,54
2013,Connor,51
2013,Asher,51
2013,Jonah,50
2013,Christian,50
2013,Vincent,49
2013,Zev,49
2013,Ezra,49
2013,Avraham,48
2013,Tzvi,48
2013,Nathaniel,47
2013,Harrison,45
2013,Tyler,44
2013,Mark,42
2013,Evan,42
2013,Eliezer,41
2013,Hunter,41
2013,Meir,40
2013,Declan,40
2013,Mohamed,40
2013,Adrian,40
2013,Lipa,39
2013,Kevin,39
2013,Mendel,38
2013,Colin,37
2013,Jason,37
2013,Sean,37
2013,Ali,37
2013,Brandon,36
2013,Sam,36
2013,Shulem,35
2013,Alex,35
2013,Dominic,35
2013,Elijah,35
2013,Solomon,35
2013,Dovid,34
2013,Martin,34
2013,Israel,34
2013,Edward,33
2013,Arthur,33
2013,Aidan,33
2013,Shia,32
2013,Wyatt,32
2013,Jayden,32
2013,Giovanni,32
2013,Avrohom,31
2013,Ari,31
2013,Amir,31
2013,Parker,31
2013,Caleb,31
2013,Moses,31
2013,Paul,30
2013,Oscar,30
2013,Akiva,30
2013,Mohammed,30
2013,Hershy,30
2013,Ian,30
2013,Justin,30
2013,Matteo,30
2013,Steven,30
2013,Simcha,30
2013,Antonio,29
2013,Carter,29
2013,Richard,29
2013,Elliot,29
2013,Yechiel,29
2013,Ahmed,29
2013,Leonardo,29
2013,Austin,29
2013,Mayer,28
2013,Nicolas,28
2013,Naftali,28
2013,Finn,28
2013,Maximilian,28
2013,Blake,27
2013,Salvatore,27
2013,Louis,27
2013,Eliyahu,27
2013,August,27
2013,Dov,27
2013,Cameron,27
2013,Timothy,27
2013,Ben,26
2013,Roman,26
2013,Maxim,26
2013,Eric,26
2013,Spencer,26
2013,Chase,26
2013,Cooper,25
2013,Usher,25
2013,Aryeh,25
2013,Lorenzo,25
2013,Alan,25
2013,Leon,25
2013,Jordan,25
2013,Rafael,24
2013,Judah,24
2013,Charlie,24
2013,Jesse,24
2013,Philip,23
2013,Grayson,23
2013,Elias,23
2013,Dean,23
2013,Jude,23
2013,Hershel,23
2013,Youssef,23
2013,Yusuf,23
2013,Yehoshua,22
2013,Brian,22
2013,Cole,22
2013,Raphael,22
2013,Victor,22
2013,Jaxon,22
2013,Brody,22
2013,Felix,22
2013,Hugo,21
2013,Noam,21
2013,Muhammad,21
2013,Kieran,21
2013,Luka,21
2013,Shaya,21
2013,Mohammad,21
2013,Everett,20
2013,Milo,20
2013,Ibrahim,20
2013,Angelo,20
2013,Rayan,20
2013,Kai,20
2013,Graham,20
2013,Benzion,20
2013,Jasper,19
2013,Nolan,19
2013,Hamza,19
2013,Tristan,19
2013,Sholom,19
2013,Desmond,19
2013,Shlome,19
2013,Mateo,19
2013,Shea,19
2013,Aharon,19
2013,Brendan,19
2013,Lazer,18
2013,Joel,18
2013,Gregory,18
2013,Preston,18
2013,Yossi,18
2013,Elimelech,18
2013,Shmiel,18
2013,Brayden,18
2013,Lucien,18
2013,Micah,18
2013,Marco,18
2013,Xavier,18
2013,Efraim,18
2013,Conor,17
2013,Raymond,17
2013,Wesley,17
2013,Avery,17
2013,Avrum,17
2013,Harry,17
2013,Yoel,16
2013,Otto,16
2013,Emmett,16
2013,Ivan,16
2013,Reid,16
2013,Eitan,16
2013,Gavriel,16
2013,Brady,16
2013,Marc,16
2013,Griffin,16
2013,Hersh,15
2013,Sawyer,15
2013,Ariel,15
2013,Baruch,15
2013,Kyle,15
2013,Moishe,15
2013,Grant,15
2013,Mendy,15
2013,Lukas,15
2013,Meyer,15
2013,Frank,15
2013,Marcus,15
2013,Bennett,14
2013,Rowan,14
2013,Yassin,14
2013,Dante,14
2013,Santino,14
2013,Dominick,14
2013,Yousef,14
2013,Abdullah,14
2013,Colton,14
2013,Ryder,14
2013,Lev,14
2013,Lincoln,14
2013,Theo,14
2013,Shloime,14
2013,Beckett,13
2013,Jax,13
2013,Stephen,13
2013,Meilech,13
2013,Walter,13
2013,Samir,13
2013,Gianluca,13
2013,Riley,13
2013,Francis,13
2013,Nico,13
2013,Chesky,13
2013,Archer,13
2013,Boruch,13
2013,Dennis,12
2013,Massimo,12
2013,Shane,12
2013,Yanky,12
2013,Ilan,12
2013,Elan,12
2013,Damian,12
2013,Frederick,12
2013,Arye,12
2013,Naftuli,12
2013,Wolf,12
2013,Francesco,12
2013,Zalmen,12
2013,Elliott,12
2013,Emmanuel,12
2013,Cheskel,12
2013,Shneur,11
2013,Rocco,11
2013,Ori,11
2013,Nachman,11
2013,Morris,11
2013,Leonard,11
2013,Landon,11
2013,Julien,11
2013,Joaquin,11
2013,Jeremy,11
2013,Isaiah,11
2013,Hillel,11
2013,Greyson,11
2013,Filip,11
2013,Devin,11
2013,Bryce,11
2013,Avi,11
2013,Anton,11
2013,Alec,11
2013,Yeshaya,11
2013,Silas,11
2013,Jace,10
2013,Rhys,10
2013,Shraga,10
2013,Stanley,10
2013,Pinchas,10
2013,Shloimy,10
2013,Giancarlo,10
2013,Binyomin,10
2013,Shalom,10
2013,Ahmad,10
2013,Ronan,10
2013,Axel,10
2013,Yitzchak,10
2013,Quinn,10
2013,Myles,10
2013,Laith,10
2013,Bradley,10
2013,Duvid,10
2013,Rory,10
2013,Orion,10
2012,Chloe,172
2012,Sophia,144
2012,Olivia,132
2012,Emily,110
2012,Emma,97
2012,Isabella,64
2012,Ella,52
2012,Angela,52
2012,Grace,51
2012,Hailey,50
2012,Fiona,49
2012,Mia,49
2012,Michelle,48
2012,Ava,47
2012,Sarah,47
2012,Hannah,46
2012,Ashley,45
2012,Tiffany,42
2012,Selina,41
2012,Vivian,40
2012,Jessica,40
2012,Sophie,40
2012,Anna,39
2012,Alice,37
2012,Joanna,37
2012,Katherine,37
2012,Evelyn,37
2012,Audrey,35
2012,Ivy,35
2012,Samantha,34
2012,Fatima,33
2012,Stella,33
2012,Zoe,32
2012,Nicole,32
2012,Elizabeth,31
2012,Tenzin,31
2012,Alina,30
2012,Abigail,29
2012,Winnie,29
2012,Natalie,29
2012,Eva,28
2012,Joyce,28
2012,Maya,28
2012,Claire,27
2012,Melody,26
2012,Jasmine,26
2012,Jenny,26
2012,Catherine,26
2012,Victoria,25
2012,Annie,25
2012,Vicky,25
2012,Sofia,24
2012,Rachel,24
2012,Kaylee,24
2012,Sara,24
2012,Erica,23
2012,Irene,23
2012,Amy,23
2012,Jennifer,23
2012,Charlotte,22
2012,Serena,22
2012,Phoebe,22
2012,Selena,22
2012,Amanda,22
2012,Lily,22
2012,Sabrina,22
2012,Aria,22
2012,Iris,21
2012,Arianna,21
2012,Avery,21
2012,Elaine,21
2012,Amelia,20
2012,Zoey,20
2012,Madison,20
2012,Kaitlyn,20
2012,Queenie,20
2012,Shirley,20
2012,Ayesha,19
2012,Jocelyn,19
2012,Bella,19
2012,Cynthia,19
2012,Stephanie,19
2012,Amber,19
2012,Anya,19
2012,Megan,19
2012,Alexis,18
2012,Jannat,18
2012,Zainab,18
2012,Chelsea,18
2012,Ariana,18
2012,Alyssa,18
2012,Christina,18
2012,Amina,18
2012,Angelina,17
2012,Zara,17
2012,Linda,17
2012,Ellie,17
2012,Isabelle,17
2012,Kayla,17
2012,Nina,17
2012,Crystal,17
2012,Kate,17
2012,Xin,17
2012,Erin,16
2012,Esther,16
2012,Leah,16
2012,Allison,16
2012,Lillian,16
2012,Maggie,16
2012,Kylie,15
2012,Gabriella,15
2012,Eileen,15
2012,Eleanor,15
2012,Vanessa,15
2012,Cindy,15
2012,Tina,15
2012,Connie,15
2012,Manha,15
2012,Mandy,15
2012,Janice,14
2012,Rebecca,14
2012,Joy,14
2012,Angel,14
2012,Mila,14
2012,Sharon,14
2012,Christine,14
2012,Zahra,14
2012,Anisha,14
2012,Elina,14
2012,Kelly,13
2012,Kimberly,13
2012,Karen,13
2012,Doris,13
2012,Layla,13
2012,Alisha,13
2012,Maryam,13
2012,Arya,13
2012,Sherry,13
2012,Lydia,13
2012,Sydney,13
2012,Lauren,12
2012,Helen,12
2012,Bonnie,12
2012,Annabelle,12
2012,Ariel,12
2012,Cecilia,12
2012,Anaya,12
2012,Alexandra,12
2012,Ada,12
2012,Katelyn,12
2012,Khloe,12
2012,Katie,12
2012,Elena,11
2012,Aisha,11
2012,Abby,11
2012,Savannah,11
2012,Hareem,11
2012,Miranda,11
2012,Caroline,11
2012,Arisha,11
2012,Amaya,11
2012,Daphne,11
2012,Melanie,11
2012,Hafsa,11
2012,Diya,11
2012,Athena,10
2012,Brianna,10
2012,Hazel,10
2012,Penelope,10
2012,Jolin,10
2012,Julia,10
2012,Tasnim,10
2012,Syeda,10
2012,Violet,10
2012,Riley,10
2012,Madeleine,10
2012,Summer,10
2012,Judy,10
2012,Faith,10
2012,Madison,159
2012,London,87
2012,Taylor,71
2012,Chloe,70
2012,Abigail,66
2012,Kayla,62
2012,Serenity,59
2012,Olivia,58
2012,Nevaeh,57
2012,Aaliyah,55
2012,Makayla,53
2012,Khloe,49
2012,Ava,48
2012,Nyla,47
2012,Fatoumata,46
2012,Isabella,43
2012,Skylar,43
2012,Brielle,42
2012,Faith,42
2012,Gabrielle,42
2012,Mia,41
2012,Victoria,39
2012,Arianna,38
2012,Destiny,38
2012,Laila,38
2012,Savannah,37
2012,Amaya,37
2012,Ariel,36
2012,Zoe,36
2012,Peyton,36
2012,Leah,35
2012,Emily,35
2012,Imani,34
2012,Mariam,34
2012,Naomi,33
2012,Lauren,32
2012,Brianna,32
2012,Nia,32
2012,Jade,32
2012,Nylah,31
2012,Kylie,31
2012,Elizabeth,31
2012,Alyssa,30
2012,Aniyah,30
2012,Kaylee,30
2012,Autumn,29
2012,Fatima,29
2012,Paris,29
2012,Chelsea,29
2012,Sarah,29
2012,Skyla,29
2012,Maya,29
2012,Jada,28
2012,Hailey,28
2012,Amirah,27
2012,Emma,27
2012,Aubrey,27
2012,Summer,27
2012,Jasmine,27
2012,Heaven,25
2012,Kennedy,25
2012,Paige,25
2012,Jayla,25
2012,Gabriella,25
2012,Alana,25
2012,Morgan,24
2012,Mariama,24
2012,Kimora,23
2012,Melanie,23
2012,Riley,23
2012,Sophia,23
2012,Arielle,23
2012,Milan,23
2012,Sanaa,22
2012,Harmony,22
2012,Zoey,22
2012,Mariah,22
2012,Hannah,22
2012,Mckenzie,22
2012,Genesis,21
2012,Malia,21
2012,Mya,21
2012,Londyn,20
2012,Aminata,20
2012,Tamia,20
2012,Layla,20
2012,Grace,20
2012,Mackenzie,20
2012,Aliyah,20
2012,Aisha,19
2012,Jordyn,19
2012,Trinity,19
2012,Sanai,19
2012,Ariana,19
2012,Aria,19
2012,Miracle,18
2012,Samantha,18
2012,Vanessa,17
2012,Sydney,17
2012,Mikayla,17
2012,Janelle,17
2012,Leilani,17
2012,Gianna,17
2012,Tiana,17
2012,Ashley,17
2012,Amira,16
2012,Amelia,16
2012,Kelsey,16
2012,Fanta,16
2012,Saniyah,16
2012,Sarai,16
2012,Lyric,16
2012,Jaliyah,16
2012,Sariah,15
2012,Kyla,15
2012,Kylee,15
2012,Janiyah,15
2012,Samara,15
2012,Alicia,15
2012,Melody,14
2012,Maliyah,14
2012,Aubree,14
2012,Bella,14
2012,Michelle,14
2012,Kaitlyn,14
2012,Christina,14
2012,Aicha,14
2012,Skylah,14
2012,Amiyah,14
2012,Angel,14
2012,Alani,13
2012,Hawa,13
2012,Sasha,13
2012,Kiara,13
2012,Oumou,13
2012,Ayanna,13
2012,Skye,13
2012,Aissatou,13
2012,Angelina,13
2012,Tori,13
2012,Alexis,12
2012,Jayda,12
2012,Lily,12
2012,Alexa,12
2012,Samiyah,12
2012,Adrianna,11
2012,Amina,11
2012,Aniya,11
2012,Amanda,11
2012,Jessica,11
2012,Bintou,11
2012,Violet,11
2012,Phoenix,11
2012,Talia,11
2012,Erin,11
2012,Makenzie,11
2012,Princess,11
2012,Megan,11
2012,Camille,10
2012,Shayla,10
2012,Amber,10
2012,Stephanie,10
2012,Jordan,10
2012,Elise,10
2012,Cheyenne,10
2012,Kaliyah,10
2012,Danielle,10
2012,Awa,10
2012,Wynter,10
2012,Zuri,10
2012,Deborah,10
2012,Isabella,327
2012,Sophia,236
2012,Mia,207
2012,Emily,186
2012,Sofia,165
2012,Camila,161
2012,Ashley,159
2012,Madison,140
2012,Emma,125
2012,Genesis,117
2012,Samantha,109
2012,Melanie,107
2012,Brianna,105
2012,Leah,103
2012,Abigail,99
2012,Hailey,95
2012,Kaylee,92
2012,Victoria,91
2012,Allison,86
2012,Kimberly,85
2012,Gabriella,79
2012,Arianna,77
2012,Olivia,77
2012,Ava,76
2012,Emely,71
2012,Elizabeth,69
2012,Aaliyah,68
2012,Amy,68
2012,Valentina,68
2012,Zoe,67
2012,Alexa,66
2012,Scarlett,64
2012,Gabriela,64
2012,Ariana,63
2012,Daniela,60
2012,Jennifer,60
2012,Angelina,59
2012,Adriana,59
2012,Kayla,58
2012,Nicole,58
2012,Jade,57
2012,Chloe,57
2012,Maria,55
2012,Serenity,54
2012,Valerie,53
2012,Melissa,51
2012,Khloe,50
2012,Andrea,49
2012,Stephanie,48
2012,Gianna,48
2012,Alyssa,48
2012,Yaretzi,48
2012,Evelyn,47
2012,Layla,47
2012,Bella,46
2012,Chelsea,45
2012,Vanessa,44
2012,Sarah,43
2012,Diana,42
2012,Michelle,42
2012,Amelia,42
2012,Eva,42
2012,Amanda,42
2012,Savannah,41
2012,Alexandra,41
2012,Destiny,40
2012,Giselle,40
2012,Isabel,40
2012,Maya,39
2012,Natalie,39
2012,Jocelyn,39
2012,Ana,38
2012,Valeria,37
2012,London,37
2012,Katherine,37
2012,Amaya,36
2012,Natalia,36
2012,Jayleen,36
2012,Naomi,35
2012,Leilani,35
2012,Kylie,35
2012,Guadalupe,34
2012,Briana,34
2012,Leslie,34
2012,Eliana,34
2012,Mya,33
2012,Danna,32
2012,Sherlyn,32
2012,Alison,32
2012,Kaitlyn,31
2012,Luna,31
2012,Zoey,31
2012,Hannah,30
2012,Grace,30
2012,Laila,30
2012,Melody,30
2012,Jacqueline,30
2012,Melany,30
2012,Jasmine,30
2012,Lia,30
2012,Kamila,29
2012,Litzy,29
2012,Dayana,29
2012,Elena,28
2012,Karen,28
2012,Leila,27
2012,Aileen,27
2012,Jessica,27
2012,Angelique,26
2012,Mila,26
2012,Angela,26
2012,Aubrey,26
2012,Lizbeth,25
2012,Amber,25
2012,Delilah,25
2012,Kiara,25
2012,Daisy,25
2012,Catalina,25
2012,Mariah,25
2012,Jayla,24
2012,Esmeralda,24
2012,Natasha,24
2012,Jaylene,24
2012,Izabella,23
2012,Joselyn,23
2012,Bianca,22
2012,Nayeli,22
2012,Juliet,22
2012,Perla,22
2012,Tiffany,22
2012,Itzel,22
2012,Rachel,22
2012,Alice,22
2012,Jazlyn,22
2012,Daniella,21
2012,Brittany,21
2012,Liliana,21
2012,Katelyn,21
2012,Nevaeh,21
2012,Makayla,21
2012,Kelly,21
2012,Faith,21
2012,Sara,21
2012,Juliette,20
2012,Aylin,20
2012,Luz,20
2012,Scarlet,20
2012,Angie,20
2012,Julia,20
2012,Adrianna,20
2012,Carmen,19
2012,Sarai,19
2012,Nathalie,19
2012,Angelica,19
2012,Ella,19
2012,Karla,19
2012,Rebecca,18
2012,Allyson,18
2012,Emilia,18
2012,Alina,18
2012,Alana,18
2012,Alicia,18
2012,Jaylah,18
2012,Lauren,18
2012,Lily,17
2012,Crystal,17
2012,Brielle,17
2012,Alondra,17
2012,Avery,17
2012,Alessandra,17
2012,Aliyah,17
2012,Penelope,17
2012,Haley,17
2012,Miley,17
2012,Athena,17
2012,Heaven,17
2012,Ruby,17
2012,Kailey,17
2012,Jamie,17
2012,Violet,17
2012,Nathaly,16
2012,Sophie,16
2012,Skylar,16
2012,Skyla,16
2012,Sienna,16
2012,Peyton,16
2012,Paris,16
2012,Nylah,16
2012,Miranda,16
2012,Julissa,16
2012,Johanna,16
2012,Fatima,16
2012,Bryanna,16
2012,Ariel,16
2012,Alisson,16
2012,Analia,15
2012,Ximena,15
2012,Nataly,15
2012,Jazmine,15
2012,Roselyn,15
2012,Jazmin,15
2012,Jaylin,15
2012,Catherine,15
2012,April,15
2012,Selena,15
2012,Veronica,15
2012,Hazel,15
2012,Britney,15
2012,Lesly,15
2012,Dana,14
2012,Alejandra,14
2012,Tatiana,14
2012,Caroline,14
2012,Juliana,14
2012,Alani,14
2012,Madeline,14
2012,Mikaela,14
2012,Keyla,14
2012,Aniyah,14
2012,Julianna,14
2012,Heidy,13
2012,Ruth,13
2012,Rosa,13
2012,Rihanna,13
2012,Esther,13
2012,Paola,13
2012,Noemi,13
2012,Stacy,13
2012,Isabela,13
2012,Mikayla,13
2012,Lucia,13
2012,Mckenzie,13
2012,Kassandra,13
2012,Jimena,13
2012,Carolina,13
2012,Summer,13
2012,Helen,13
2012,Kaylie,13
2012,Jada,13
2012,Katie,13
2012,Cynthia,12
2012,Aria,12
2012,Sabrina,12
2012,Melina,12
2012,Viviana,12
2012,Yamileth,12
2012,Ivanna,12
2012,Gia,12
2012,Brenda,12
2012,Charlotte,12
2012,Camilla,12
2012,Alexia,12
2012,Arely,12
2012,Stacey,11
2012,Avril,11
2012,Yesenia,11
2012,Wendy,11
2012,Mackenzie,11
2012,Eileen,11
2012,Cindy,11
2012,Elisa,11
2012,Savanna,11
2012,Geraldine,11
2012,Laura,11
2012,Miah,11
2012,Erika,11
2012,Amelie,11
2012,Madelyn,11
2012,Karina,11
2012,Kelsey,11
2012,Mariana,11
2012,Marilyn,11
2012,Amberly,11
2012,Aurora,11
2012,Anna,10
2012,Amalia,10
2012,Anais,10
2012,Arielle,10
2012,Christina,10
2012,Denise,10
2012,Dulce,10
2012,Elianny,10
2012,Evangeline,10
2012,Fernanda,10
2012,Haylee,10
2012,Heidi,10
2012,Jaelyn,10
2012,Jasmin,10
2012,Jazzlyn,10
2012,Julie,10
2012,Kaylin,10
2012,Lesley,10
2012,Liana,10
2012,Liz,10
2012,Megan,10
2012,Milagros,10
2012,Miriam,10
2012,Nathalia,10
2012,Paula,10
2012,Salome,10
2012,Sandra,10
2012,Stella,10
2012,Emma,228
2012,Leah,219
2012,Sarah,209
2012,Olivia,198
2012,Sophia,198
2012,Esther,192
2012,Rachel,186
2012,Chaya,174
2012,Ava,165
2012,Chana,155
2012,Miriam,150
2012,Ella,148
2012,Emily,137
2012,Mia,136
2012,Sara,133
2012,Charlotte,126
2012,Isabella,123
2012,Maya,120
2012,Elizabeth,116
2012,Abigail,113
2012,Alexandra,110
2012,Victoria,109
2012,Lily,104
2012,Sofia,100
2012,Rivka,96
2012,Chloe,96
2012,Zoe,93
2012,Julia,91
2012,Anna,90
2012,Sophie,90
2012,Gabriella,86
2012,Amelia,86
2012,Hannah,83
2012,Grace,79
2012,Avery,76
2012,Samantha,74
2012,Stella,74
2012,Shaindy,71
2012,Faigy,70
2012,Gitty,69
2012,Madison,66
2012,Malky,65
2012,Eva,64
2012,Malka,57
2012,Batsheva,57
2012,Alexa,56
2012,Madeline,55
2012,Lucy,54
2012,Penelope,54
2012,Alice,54
2012,Toby,52
2012,Evelyn,52
2012,Raizy,52
2012,Lila,50
2012,Rivky,50
2012,Angelina,48
2012,Caroline,48
2012,Gianna,48
2012,Nicole,48
2012,Violet,47
2012,Natalie,46
2012,Molly,45
2012,Claire,45
2012,Baila,45
2012,Eleanor,45
2012,Rebecca,45
2012,Maria,44
2012,Chany,44
2012,Emilia,44
2012,Dina,44
2012,Scarlett,43
2012,Yitty,43
2012,Eliana,43
2012,Layla,43
2012,Adriana,43
2012,Lillian,43
2012,Harper,43
2012,Clara,42
2012,Giuliana,42
2012,Nina,42
2012,Katherine,41
2012,Hindy,40
2012,Riley,40
2012,Mila,40
2012,Sienna,39
2012,Chava,38
2012,Audrey,38
2012,Ruby,38
2012,Juliet,38
2012,Kayla,38
2012,Michelle,38
2012,Sydney,38
2012,Vivienne,37
2012,Devorah,37
2012,Blima,37
2012,Hailey,36
2012,Valentina,36
2012,Sadie,36
2012,Gia,36
2012,Rose,36
2012,Talia,35
2012,Madeleine,35
2012,Daniella,34
2012,Josephine,34
2012,Bracha,33
2012,Catherine,33
2012,Francesca,33
2012,Addison,32
2012,Juliana,32
2012,Zissy,32
2012,Yocheved,32
2012,Nora,32
2012,Lucia,32
2012,Sury,31
2012,Pearl,31
2012,Eloise,31
2012,Naomi,30
2012,Leila,30
2012,Mindy,30
2012,Sabrina,29
2012,Yides,29
2012,Ariana,29
2012,Ashley,29
2012,Fiona,29
2012,Margaret,29
2012,Arianna,29
2012,Beatrice,29
2012,Faiga,29
2012,Ariella,28
2012,Cecilia,28
2012,Skylar,28
2012,Noa,28
2012,Veronica,27
2012,Pessy,27
2012,Eden,26
2012,Taylor,26
2012,Jacqueline,26
2012,Brooke,26
2012,Nechama,25
2012,Reese,25
2012,Lauren,25
2012,Juliette,25
2012,Goldy,25
2012,Zoey,25
2012,Liliana,24
2012,Libby,24
2012,Brianna,24
2012,Isabel,24
2012,Keira,24
2012,Ellie,23
2012,Vivian,23
2012,Alexis,23
2012,Yael,23
2012,Dylan,23
2012,Mary,23
2012,Hanna,23
2012,Lea,23
2012,Adrianna,23
2012,Mackenzie,22
2012,Savannah,22
2012,Gemma,22
2012,Bella,22
2012,Reagan,22
2012,Isla,22
2012,Ruchy,22
2012,Alyssa,22
2012,Morgan,22
2012,Gittel,21
2012,Blimy,21
2012,Madelyn,21
2012,Isabelle,21
2012,Vanessa,21
2012,Maeve,21
2012,Bruchy,21
2012,Quinn,20
2012,Rochel,20
2012,Aliza,20
2012,Elle,20
2012,Mariam,20
2012,Elena,20
2012,Diana,20
2012,Phoebe,20
2012,Jane,20
2012,Simone,20
2012,Adina,20
2012,Lia,19
2012,Lilly,19
2012,Anastasia,19
2012,Sloane,19
2012,Laila,19
2012,Etty,19
2012,Shifra,19
2012,Adelaide,19
2012,Malak,18
2012,Ayla,18
2012,Piper,18
2012,Vera,18
2012,Genevieve,18
2012,Fraidy,18
2012,Olive,18
2012,Eliza,18
2012,Elisheva,17
2012,Natalia,17
2012,Gabrielle,17
2012,Colette,17
2012,Kathryn,17
2012,Siena,17
2012,Valerie,17
2012,Willa,17
2012,Cora,17
2012,Yehudis,17
2012,Julianna,17
2012,Jessica,17
2012,Amanda,17
2012,Perry,17
2012,Aria,17
2012,Raizel,17
2012,Jenna,17
2012,Ivy,17
2012,Julie,17
2012,Kate,17
2012,Ruth,17
2012,Georgia,16
2012,Sylvia,16
2012,Louisa,16
2012,Arielle,16
2012,Esme,16
2012,Shira,16
2012,Hazel,16
2012,Allison,16
2012,Jana,16
2012,Daphne,16
2012,Alessia,16
2012,Paige,16
2012,Lara,16
2012,Alina,16
2012,Devora,16
2012,Amina,16
2012,Kaitlyn,16
2012,Rosa,15
2012,Shoshana,15
2012,Hinda,15
2012,Salma,15
2012,Matilda,15
2012,Evangeline,15
2012,Helena,15
2012,Ahuva,15
2012,Adele,15
2012,Iris,15
2012,Lena,15
2012,Alessandra,15
2012,Lola,15
2012,Christina,15
2012,Idy,15
2012,Sima,15
2012,Dahlia,15
2012,Mirel,14
2012,Nicolette,14
2012,Elsa,14
2012,Ada,14
2012,Elise,14
2012,Annabelle,14
2012,Livia,14
2012,Lana,14
2012,Henny,14
2012,Chavy,14
2012,Helen,14
2012,Rifky,14
2012,Chelsea,14
2012,Shaina,14
2012,Laura,14
2012,Michaela,13
2012,Lilah,13
2012,Sasha,13
2012,Amy,13
2012,Miri,13
2012,Perel,13
2012,Amira,13
2012,Ryan,13
2012,Leora,13
2012,Kira,13
2012,Liba,13
2012,Greta,13
2012,Liana,13
2012,Hadley,13
2012,Tzipora,13
2012,Judy,13
2012,Melissa,13
2012,Frances,13
2012,Avigail,13
2012,Golda,13
2012,Giada,13
2012,Danielle,13
2012,Frimet,13
2012,Hana,13
2012,Eve,13
2012,Jennifer,13
2012,Antonia,12
2012,Raquel,12
2012,Polina,12
2012,Perl,12
2012,Jordan,12
2012,Noor,12
2012,Mikayla,12
2012,Lina,12
2012,Katie,12
2012,Katelyn,12
2012,June,12
2012,Alisa,12
2012,Yitta,12
2012,Breindy,12
2012,Giulia,12
2012,Fatima,12
2012,Esty,12
2012,Virginia,12
2012,Aviva,12
2012,Athena,12
2012,Anne,12
2012,Alana,12
2012,Tamar,12
2012,Amelie,11
2012,Daisy,11
2012,Estelle,11
2012,Celia,11
2012,Margot,11
2012,Jade,11
2012,Emerson,11
2012,Elliana,11
2012,Annabel,11
2012,Tessa,11
2012,Aya,11
2012,Ariel,11
2012,Amalia,11
2012,Jolie,11
2012,Lyla,11
2012,Joanna,11
2012,Dalia,11
2012,Peyton,11
2012,Roizy,11
2012,Tzivia,11
2012,Frady,11
2012,Ester,11
2012,Alexandria,10
2012,Alma,10
2012,Sylvie,10
2012,Faith,10
2012,Rosie,10
2012,Gabriela,10
2012,Kaylee,10
2012,Kaya,10
2012,Cassandra,10
2012,Jasmine,10
2012,Carolina,10
2012,Yara,10
2012,Sonia,10
2012,Reem,10
2012,Selma,10
2012,Melanie,10
2012,Sage,10
2012,Maryam,10
2012,Marina,10
2012,Mae,10
2012,Liv,10
2012,Joyce,10
2012,Ines,10
2012,Hadassah,10
2012,Daniela,10
2012,Caitlin,10
2012,Chanie,10
2012,Bianca,10
2012,Aubrey,10
2012,Ryan,197
2012,Ethan,187
2012,Jayden,187
2012,Lucas,129
2012,Justin,125
2012,Eric,123
2012,Aiden,118
2012,Muhammad,112
2012,Jason,101
2012,Daniel,98
2012,Kevin,96
2012,William,93
2012,Matthew,85
2012,Evan,83
2012,Dylan,77
2012,Vincent,76
2012,Alexander,73
2012,Ivan,68
2012,Austin,67
2012,Andrew,66
2012,Aaron,66
2012,Kyle,65
2012,Mason,62
2012,Jeremy,60
2012,Mohammad,58
2012,Andy,58
2012,Alex,54
2012,Owen,54
2012,Noah,53
2012,Jonathan,52
2012,Jacob,48
2012,Benjamin,46
2012,Liam,45
2012,Anthony,45
2012,Alvin,45
2012,Joshua,45
2012,Ian,43
2012,Leo,43
2012,James,43
2012,Jaden,42
2012,Ayaan,41
2012,Adam,41
2012,Brian,41
2012,David,40
2012,Tyler,40
2012,Aidan,39
2012,Brandon,38
2012,Michael,37
2012,Nathan,37
2012,Marcus,37
2012,Samuel,36
2012,Richard,36
2012,Mohammed,36
2012,Zachary,35
2012,Derek,35
2012,Nicholas,35
2012,Alan,35
2012,Allen,35
2012,Henry,33
2012,Max,33
2012,Raymond,32
2012,Jerry,32
2012,Eason,30
2012,Tenzin,30
2012,Jeffrey,29
2012,Ibrahim,29
2012,Joseph,29
2012,Kingsley,28
2012,Abdullah,28
2012,Syed,28
