Date,Price
2018-07-11,58.133762
2018-07-12,59.612579
2018-07-13,59.769398
2018-07-16,59.376869
2018-07-17,60.19915
2018-07-18,60.190723
2018-07-19,59.505394
2018-07-20,59.444855
2018-07-23,60.095928
2018-07-24,62.435753
2018-07-25,63.318584
2018-07-26,63.793007
2018-07-27,62.174728
2018-07-30,61.040791
2018-07-31,60.900852
2018-08-01,61.187187
2018-08-02,61.591129
2018-08-03,61.443752
2018-08-06,61.419434
2018-08-07,62.321121
2018-08-08,62.593559
2018-08-09,62.748882
2018-08-10,62.155865
2018-08-13,61.963818
2018-08-14,62.435253
2018-08-15,61.148979
2018-08-16,60.744034
2018-08-17,60.336617
2018-08-20,60.639324
2018-08-21,60.414024
2018-08-22,60.629398
2018-08-23,60.600121
2018-08-24,61.373775
2018-08-27,62.342457
2018-08-28,61.825859
2018-08-29,62.758312
2018-08-30,62.251648
2018-08-31,61.128128
2018-09-04,60.111313
2018-09-05,59.505394
2018-09-06,58.755562
2018-09-07,58.437962
2018-09-10,58.312408
2018-09-11,59.053314
2018-09-12,58.140713
2018-09-13,58.66375
2018-09-14,58.45731
2018-09-17,57.556618
2018-09-18,57.917889
2018-09-19,58.273197
2018-09-20,59.131718
2018-09-21,58.166508
2018-09-24,58.535725
2018-09-25,59.246841
2018-09-26,59.255287
2018-09-27,59.915298
2018-09-28,59.901402
2018-10-01,59.973354
2018-10-02,59.929195
2018-10-03,60.122231
2018-10-04,58.412151
2018-10-05,57.953613
2018-10-08,57.362587
2018-10-09,56.829113
2018-10-10,54.198494
2018-10-11,54.128025
2018-10-12,55.606853
2018-10-15,54.708637
2018-10-16,56.229145
2018-10-17,55.956707
2018-10-18,54.483841
2018-10-19,54.844608
2018-10-22,55.151787
2018-10-23,55.327454
2018-10-24,52.459629
2018-10-25,54.765709
2018-10-26,53.781143
2018-10-29,51.348522
2018-10-30,52.081978
2018-10-31,54.120079
2018-11-01,53.891811
2018-11-02,53.172745
2018-11-05,52.390656
2018-11-06,53.077457
2018-11-07,54.99646
2018-11-08,54.321064
2018-11-09,53.44717
2018-11-12,52.074543
2018-11-13,52.005566
2018-11-14,52.33358
2018-11-15,53.150906
2018-11-16,53.012951
2018-11-19,50.985764
2018-11-20,51.136127
2018-11-21,51.780266
2018-11-23,51.118763
2018-11-26,52.401073
2018-11-27,52.219444
2018-11-28,54.18013
2018-11-29,54.318581
2018-11-30,55.066433
2018-12-03,55.399418
2018-12-04,52.725124
2018-12-06,53.499763
2018-12-07,51.936584
2018-12-10,52.264107
2018-12-11,52.684433
2018-12-12,53.283901
2018-12-13,53.274471
2018-12-14,52.191154
2018-12-17,50.897926
2018-12-18,51.77927
2018-12-19,51.38475
2018-12-20,50.795212
2018-12-21,49.190834
2018-12-24,48.864292
2018-12-26,51.999607
2018-12-27,52.250206
2018-12-28,51.941547
2018-12-31,51.856194
2019-01-02,52.338547
2019-01-03,50.888996
2019-01-04,53.499275
2019-01-07,53.39259
2019-01-08,53.861534
2019-01-09,53.676933
2019-01-10,53.536991
2019-01-11,52.824379
2019-01-14,52.181229
2019-01-15,53.918106
2019-01-16,54.066982
2019-01-17,54.54388
2019-01-18,54.949814
2019-01-22,53.527065
2019-01-23,53.8139
2019-01-24,53.793556
2019-01-25,54.662487
2019-01-28,53.588104
2019-01-29,53.101776
2019-01-30,54.487804
2019-01-31,55.872341
2019-02-01,55.511574
2019-02-04,56.643021
2019-02-05,57.161598
2019-02-06,55.723465
2019-02-07,54.88084
2019-02-08,54.705662
2019-02-11,54.69276
2019-02-12,55.956215
2019-02-13,56.008316
2019-02-14,56.036602
2019-02-15,55.561687
2019-02-19,55.903114
2019-02-20,55.609333
2019-02-21,54.796474
2019-02-22,55.40934
2019-02-25,55.447556
2019-02-26,55.679798
2019-02-27,55.723465
2019-02-28,55.905098
2019-03-01,56.995354
2019-03-04,57.238522
2019-03-05,58.021107
2019-03-06,57.810207
2019-03-07,57.110985
2019-03-08,57.067314
2019-03-11,58.520832
2019-03-12,59.413586
2019-03-13,59.503407
2019-03-14,59.179356
2019-03-15,59.068691
2019-03-18,58.98185
2019-03-19,59.672131
2019-03-20,60.861641
2019-03-21,61.34301
2019-03-22,59.929691
2019-03-25,59.420033
2019-03-26,59.045864
2019-03-27,58.458801
2019-03-28,58.173954
2019-03-29,58.403225
2019-04-01,59.499443
2019-04-02,59.824978
2019-04-03,60.086502
2019-04-04,60.51527
2019-04-05,60.118267
2019-04-08,59.960953
2019-04-09,59.683544
2019-04-10,59.870136
2019-04-11,60.025955
2019-04-12,60.678036
2019-04-15,60.866608
2019-04-16,61.133595
2019-04-17,61.542004
2019-04-18,61.608006
2019-04-22,62.217892
2019-04-23,63.053089
2019-04-24,62.530037
2019-04-25,62.891804
2019-04-26,63.392025
2019-04-29,64.323975
2019-04-30,59.498447
2019-05-01,58.226059
2019-05-02,57.888115
2019-05-03,59.031471
2019-05-06,59.22551
2019-05-07,58.500984
2019-05-08,58.100018
2019-05-09,57.960564
2019-05-10,57.944187
2019-05-13,56.403332
2019-05-14,55.821228
2019-05-15,58.101009
2019-05-16,58.780869
2019-05-17,58.000759
2019-05-20,56.803806
2019-05-21,57.289139
2019-05-22,57.359116
2019-05-23,56.837551
2019-05-24,56.503582
2019-05-28,56.550716
2019-05-29,55.577076
2019-05-30,55.650028
2019-05-31,54.91011
2019-06-03,51.547523
2019-06-04,52.329113
2019-06-05,51.840313
2019-06-06,51.99514
2019-06-07,53.017906
2019-06-10,53.732018
2019-06-11,53.64666
2019-06-12,53.550392
2019-06-13,54.141422
2019-06-14,53.907684
2019-06-17,54.284348
2019-06-18,54.847584
2019-06-19,54.811359
2019-06-20,55.242603
2019-06-21,55.846539
2019-06-24,55.416286
2019-06-25,53.971207
2019-06-26,53.610928
2019-06-27,53.427814
2019-06-28,53.734005
2019-07-01,54.587551
2019-07-02,55.21283
2019-07-03,55.728432
2019-07-05,56.208801
2019-07-08,55.420757
2019-07-09,55.792942
2019-07-10,56.617714
2019-07-11,56.775024
2019-07-12,56.837551
2019-07-15,57.094112
2019-07-16,57.240505
2019-07-17,56.907032
2019-07-18,56.931839
2019-07-19,56.153221
2019-07-22,56.533352
2019-07-23,56.972031
2019-07-24,56.559155
2019-07-25,56.371078
2019-07-26,61.794102
2019-07-29,61.626369
2019-07-30,60.939556
2019-07-31,60.453228
2019-08-01,60.134644
2019-08-02,59.367435
2019-08-05,57.30452
2019-08-06,58.114902
2019-08-07,58.354591
2019-08-08,59.857235
2019-08-09,58.999218
2019-08-12,58.284615
2019-08-13,59.387779
2019-08-14,57.775967
2019-08-15,58.027561
2019-08-16,58.518349
2019-08-19,59.571888
2019-08-20,58.732731
2019-08-21,59.132214
2019-08-22,59.129242
2019-08-23,57.246464
2019-08-26,58.119858
2019-08-27,58.101994
2019-08-28,58.247395
2019-08-29,59.264217
2019-08-30,59.080112
2019-09-03,58.038975
2019-09-04,58.6702
2019-09-05,60.154984
2019-09-06,59.863689
2019-09-09,59.811584
2019-09-10,59.83292
2019-09-11,60.542557
2019-09-12,61.285446
2019-09-13,61.536545
2019-09-16,61.119701
2019-09-17,61.032856
2019-09-18,61.170311
2019-09-19,61.473026
2019-09-20,61.030869
2019-09-23,61.271553
2019-09-24,60.459682
2019-09-25,61.82983
2019-09-26,61.648701
2019-09-27,60.83783
2019-09-30,60.599133
2019-10-01,59.847805
2019-10-02,58.454338
2019-10-03,59.02552
2019-10-04,60.093948
2019-10-07,59.959461
2019-10-08,59.060257
2019-10-09,59.669155
2019-10-10,60.02
2019-10-11,60.329666
2019-10-14,60.431892
2019-10-15,61.646217
2019-10-16,61.683929
2019-10-17,62.170265
2019-10-18,61.753902
2019-10-21,61.747456
2019-10-22,61.594608
2019-10-23,62.409946
2019-10-24,62.483395
2019-10-25,62.740952
2019-10-28,63.965694
2019-10-29,62.560307
2019-10-30,62.562302
2019-10-31,62.468006
2019-11-01,63.135464
2019-11-04,63.99696
2019-11-05,64.087769
2019-11-06,64.066429
2019-11-07,64.856964
2019-11-08,64.959183
2019-11-11,64.4272
2019-11-12,64.374107
2019-11-13,64.32299
2019-11-14,64.966629
2019-11-15,66.176987
2019-11-18,65.497116
2019-11-19,65.137344
2019-11-20,64.604858
2019-11-21,64.519508
2019-11-22,64.198433
2019-11-25,64.792442
2019-11-26,65.157692
2019-11-27,65.114517
2019-11-29,64.715523
2019-12-02,63.95974
2019-12-03,64.251526
2019-12-04,65.452461
2019-12-05,65.850449
2019-12-06,66.467285
2019-12-09,66.645935
2019-12-10,66.640976
2019-12-11,66.708466
2019-12-12,66.918877
2019-12-13,66.838486
2019-12-16,67.524803
2019-12-17,67.236473
2019-12-18,67.0886
2019-12-19,67.3134
2019-12-20,67.054359
2019-12-23,67.025078
2019-12-24,66.717407
2019-12-26,67.612633
2019-12-27,67.224075
2019-12-30,66.48317
2019-12-31,66.467285
2020-01-02,67.920807
2020-01-03,67.565491
2020-01-06,69.366394
2020-01-07,69.232391
2020-01-08,69.725174
2020-01-09,70.457146
2020-01-10,70.912201
2020-01-13,71.461563
2020-01-14,70.993088
2020-01-15,71.420364
2020-01-16,71.964256
2020-01-17,73.421249
2020-01-21,73.556732
2020-01-22,73.637115
2020-01-23,73.677811
2020-01-24,72.758759
2020-01-27,71.049675
2020-01-28,71.981133
2020-01-29,72.288803
2020-01-30,72.167229
2020-01-31,71.101784
2020-02-03,73.574089
2020-02-04,71.728531
2020-02-05,71.7603
2020-02-06,73.245071
2020-02-07,73.400902
2020-02-10,74.867325
2020-02-11,74.936798
2020-02-12,75.362083
2020-02-13,75.102058
2020-02-14,75.36705
2020-02-18,75.40229
2020-02-19,75.671738
2020-02-20,75.280693
2020-02-21,73.616768
2020-02-24,70.460617
2020-02-25,68.796196
2020-02-26,69.002136
2020-02-27,65.254456
2020-02-28,66.460342
2020-03-02,68.796196
2020-03-03,66.384422
2020-03-04,68.561966
2020-03-05,65.245018
2020-03-06,64.30117
2020-03-09,60.333633
2020-03-10,63.280365
2020-03-11,60.090973
2020-03-12,55.160721
2020-03-13,60.258202
2020-03-16,53.247681
2020-03-17,55.48378
2020-03-18,54.150356
2020-03-19,55.166679
2020-03-20,53.009972
2020-03-23,52.311253
2020-03-24,56.076797
2020-03-25,54.66795
2020-03-26,57.709961
2020-03-27,55.096706
2020-03-30,56.885689
2020-03-31,57.661819
2020-04-01,54.691761
2020-04-02,55.432663
2020-04-03,54.225281
2020-04-06,58.715862
2020-04-07,58.684593
2020-04-08,59.897427
2020-04-09,59.876091
2020-04-13,60.06665
2020-04-14,62.787102
2020-04-15,62.393574
2020-04-16,62.400024
2020-04-17,63.47044
2020-04-20,62.584625
2020-04-21,60.1535
2020-04-22,62.448658
2020-04-23,63.081867
2020-04-24,63.351334
2020-04-27,63.066486
2020-04-28,61.167336
2020-04-29,66.605751
2020-04-30,66.830055
2020-05-01,65.372063
2020-05-04,65.648972
2020-05-05,66.945175
2020-05-06,66.767021
2020-05-07,67.950569
2020-05-08,68.697945
2020-05-11,69.653221
2020-05-12,68.24337
2020-05-13,66.910927
2020-05-14,67.334236
2020-05-15,68.138161
2020-05-18,68.739632
2020-05-19,68.204666
2020-05-20,69.929626
2020-05-21,69.810028
2020-05-22,70.132103
2020-05-26,70.535545
2020-05-27,70.481461
2020-05-28,70.380226
2020-05-29,71.138496
2020-06-01,71.20549
2020-06-02,71.574692
2020-06-03,71.422852
2020-06-04,70.1847
2020-06-05,71.46106
2020-06-08,71.859055
2020-06-09,72.059532
2020-06-10,72.685814
2020-06-11,69.569344
2020-06-12,70.116226
2020-06-15,70.504295
2020-06-16,71.781143
2020-06-17,72.082382
2020-06-18,71.168266
2020-06-19,70.69783
2020-06-22,71.989082
2020-06-23,72.650078
2020-06-24,71.097794
2020-06-25,71.514656
2020-06-26,67.616104
2020-06-29,69.334625
2020-06-30,70.370789
2020-07-01,71.559319
2020-07-02,72.945343
2020-07-06,74.420197
2020-07-07,73.937347
2020-07-08,74.616219
2020-07-09,75.363571
2020-07-10,76.373451
2020-07-13,75.044487
2020-07-14,75.472748
2020-07-15,75.275246
2020-07-16,75.177986
2020-07-17,75.27375
2020-07-20,77.605637
2020-07-21,77.212601
2020-07-22,77.655754
2020-07-23,75.268784
2020-07-24,74.845001
2020-07-27,75.898033
2020-07-28,74.618698
2020-07-29,75.604256
2020-07-30,76.341682
2020-07-31,73.839592
2020-08-03,73.582031
2020-08-04,73.112579
2020-08-05,73.399902
2020-08-06,74.683212
2020-08-07,74.356697
2020-08-10,74.279755
2020-08-11,73.471863
2020-08-12,74.796852
2020-08-13,75.263832
2020-08-14,74.667336
2020-08-17,75.243477
2020-08-18,77.20565
2020-08-19,76.651337
2020-08-20,78.221474
2020-08-21,78.187744
2020-08-24,78.663139
2020-08-25,79.690376
2020-08-26,81.590027
2020-08-27,80.815384
2020-08-28,81.356781
2020-08-31,80.865501
2020-09-01,82.133423
2020-09-02,85.225563
2020-09-03,80.864502
2020-09-04,78.467621
2020-09-08,75.608719
2020-09-09,76.781372
2020-09-10,75.730301
2020-09-11,75.219666
2020-09-14,74.875755
2020-09-15,76.180397
2020-09-16,75.037529
2020-09-17,73.794426
2020-09-18,72.010399
2020-09-21,70.970764
2020-09-22,72.443626
2020-09-23,69.941048
2020-09-24,70.609482
2020-09-25,71.413414
2020-09-28,72.38607
2020-09-29,72.751305
2020-09-30,72.730469
2020-10-01,73.83709
2020-10-02,72.234222
2020-10-05,73.58551
2020-10-06,72.006943
2020-10-07,72.409889
2020-10-08,73.615288
2020-10-09,74.956154
2020-10-12,77.642853
2020-10-13,77.765923
2020-10-14,77.585793
2020-10-15,77.190269
2020-10-16,77.797195
2020-10-19,75.923836
2020-10-20,76.97242
2020-10-21,78.704819
2020-10-22,79.730568
2020-10-23,81.036713
2020-10-26,78.620468
2020-10-27,79.344498
2020-10-28,74.973526
2020-10-29,77.260246
2020-10-30,80.199524
2020-11-02,80.606949
2020-11-03,81.665947
2020-11-04,86.637886
2020-11-05,87.464157
2020-11-06,87.326691
2020-11-09,87.410545
2020-11-10,86.234436
2020-11-11,86.706375
2020-11-12,86.487526
2020-11-13,87.948486
2020-11-16,88.036339
2020-11-17,87.422447
2020-11-18,86.379333
2020-11-19,87.269119
2020-11-20,86.167938
2020-11-23,85.730247
2020-11-24,87.533623
2020-11-25,87.545029
2020-11-27,88.680946
2020-11-30,87.062187
2020-12-01,89.094818
2020-12-02,90.564209
2020-12-03,90.408897
2020-12-04,90.504181
2020-12-07,90.170204
2020-12-08,89.887337
2020-12-09,88.226379
2020-12-10,87.719719
2020-12-11,88.074532
2020-12-14,86.955994
2020-12-15,87.393677
2020-12-16,87.20063
2020-12-17,86.372887
2020-12-18,85.66375
2020-12-21,86.077614
2020-12-22,85.366005
2020-12-23,85.763489
2020-12-24,86.057777
2020-12-28,88.032845
2020-12-29,87.22892
2020-12-30,86.161484
2020-12-31,86.974846
2021-01-04,85.659279
2021-01-05,86.350067
2021-01-06,85.497993
2021-01-07,88.051704
2021-01-08,89.217407
2021-01-11,87.155975
2021-01-12,86.220039
2021-01-13,86.707367
2021-01-14,85.89698
2021-01-15,85.733215
2021-01-19,88.554405
2021-01-20,93.298561
2021-01-21,93.50103
2021-01-22,93.918373
2021-01-25,94.003738
2021-01-26,94.682106
2021-01-27,90.264992
2021-01-28,91.965149
2021-01-29,90.682823
2021-02-01,93.943695
2021-02-02,95.236412
2021-02-03,102.17202
2021-02-04,101.911484
2021-02-05,103.658279
2021-02-08,103.444389
2021-02-09,102.991325
2021-02-10,103.541672
2021-02-11,103.65432
2021-02-12,103.965965
2021-02-16,104.743599
2021-02-17,105.13662
2021-02-18,104.5009
2021-02-19,103.657288
2021-02-22,101.942757
2021-02-23,102.233543
2021-02-24,103.409164
2021-02-25,100.041618
2021-02-26,100.337372
2021-03-01,102.706985
2021-03-02,102.449921
2021-03-03,99.816322
2021-03-04,100.933884
2021-03-05,104.067192
2021-03-08,99.622284
2021-03-09,101.25296
2021-03-10,101.046028
2021-03-11,104.239395
2021-03-12,101.731346
2021-03-15,101.951675
2021-03-16,103.413139
2021-03-17,103.330261
2021-03-18,100.30909
2021-03-19,100.587982
2021-03-22,100.773087
2021-03-23,101.301086
2021-03-24,100.864395
2021-03-25,100.860931
2021-03-26,100.477333
2021-03-29,101.522423
2021-03-30,101.556175
2021-03-31,102.352638
2021-04-01,105.690437
2021-04-05,110.11599
2021-04-06,109.634628
2021-04-07,111.111961
2021-04-08,111.677696
2021-04-09,112.682114
2021-04-12,111.389374
2021-04-13,111.876183
2021-04-14,111.25489
2021-04-15,113.405624
2021-04-16,113.28157
2021-04-19,113.62944
2021-04-20,113.095978
2021-04-21,113.063232
2021-04-22,111.78141
2021-04-23,114.13414
2021-04-26,114.630386
2021-04-27,113.689995
2021-04-28,117.067474
2021-04-29,118.740822
2021-04-30,116.792549
2021-05-03,116.275459
2021-05-04,114.476547
2021-05-05,114.870575
2021-05-06,115.991104
2021-05-07,116.714638
2021-05-10,113.72821
2021-05-11,112.651825
2021-05-12,109.1875
2021-05-13,110.616219
2021-05-14,113.06472
2021-05-17,113.587761
2021-05-18,112.275185
2021-05-19,112.723282
2021-05-20,114.482506
2021-05-21,113.846306
2021-05-24,117.166725
2021-05-25,117.257545
2021-05-26,118.122986
2021-05-27,117.248108
2021-05-28,116.958794
2021-06-01,118.166168
2021-06-02,117.64064
2021-06-03,116.498772
2021-06-04,118.781021
2021-06-07,119.214256
2021-06-08,119.022697
2021-06-09,119.494141
2021-06-10,120.843437
2021-06-11,120.598793
2021-06-14,121.527267
2021-06-15,120.50898
2021-06-16,119.866814
2021-06-17,120.830536
2021-06-18,119.210281
2021-06-21,120.899017
2021-06-22,121.413139
2021-06-23,121.211159
2021-06-24,121.58136
2021-06-25,121.589806
2021-06-28,121.617096
2021-06-29,121.355576
2021-06-30,121.173943
2021-07-01,121.526299
2021-07-02,124.318192
2021-07-06,125.243706
2021-07-07,125.525566
2021-07-08,124.106285
2021-07-09,124.577225
2021-07-12,126.023308
2021-07-13,126.386551
2021-07-14,127.275337
2021-07-15,126.052582
2021-07-16,126.017853
2021-07-19,123.643776
2021-07-20,125.263054
2021-07-21,126.592514
2021-07-22,127.458443
2021-07-23,132.017517
2021-07-26,133.029861
2021-07-27,130.910858
2021-07-28,135.073425
2021-07-29,134.759293
2021-07-30,133.716171
2021-08-02,133.843231
2021-08-03,134.612915
2021-08-04,134.112183
2021-08-05,135.229752
2021-08-06,134.720551
2021-08-09,135.886276
2021-08-10,135.781097
2021-08-11,135.25705
2021-08-12,136.165176
2021-08-13,136.694672
2021-08-16,137.272308
2021-08-17,135.636673
2021-08-18,134.433258
2021-08-19,134.662537
2021-08-20,136.398926
2021-08-23,138.991318
2021-08-24,140.202164
2021-08-25,141.01355
2021-08-26,140.379852
2021-08-27,142.924103
2021-08-30,143.506195
2021-08-31,143.612396
2021-09-01,144.126511
2021-09-02,142.212494
2021-09-03,142.661591
2021-09-07,143.198532
2021-09-08,142.613434
2021-09-09,142.464584
2021-09-10,139.819565
2021-09-13,141.265137
2021-09-14,141.47554
2021-09-15,143.34642
2021-09-16,142.533081
2021-09-17,139.744156
2021-09-20,137.67923
2021-09-21,137.990387
2021-09-22,139.231476
2021-09-23,140.157028
2021-09-24,141.148544
2021-09-27,140.014084
2021-09-28,134.811401
2021-09-29,133.345978
2021-09-30,132.673538
2021-10-01,135.519058
2021-10-04,132.657166
2021-10-05,135.002945
2021-10-06,136.533386
2021-10-07,138.180969
2021-10-08,138.737259
2021-10-11,137.872299
2021-10-12,135.425751
2021-10-13,136.550278
2021-10-14,140.092499
2021-10-15,140.307877
2021-10-18,141.707291
2021-10-19,142.162857
2021-10-20,140.705872
2021-10-21,140.822006
2021-10-22,136.534882
2021-10-25,136.416275
2021-10-26,138.263809
2021-10-27,145.121002
2021-10-28,144.755264
2021-10-29,146.935791
2021-11-01,142.420898
2021-11-02,144.341873
2021-11-03,145.498672
2021-11-04,147.155624
2021-11-05,147.735748
2021-11-08,147.913406
2021-11-09,147.801758
2021-11-10,144.799454
2021-11-11,144.673386
2021-11-12,147.563049
2021-11-15,147.33876
2021-11-16,146.767075
2021-11-17,146.936783
2021-11-18,148.714874
2021-11-19,147.809708
2021-11-22,145.20488
2021-11-23,144.688766
2021-11-24,145.024246
2021-11-26,141.116745
2021-11-29,144.439178
2021-11-30,140.83342
2021-12-01,139.993744
2021-12-02,141.893875
2021-12-03,140.936646
2021-12-06,142.081482
2021-12-07,146.165115
2021-12-08,147.075226
2021-12-09,146.531357
2021-12-10,146.891617
2021-12-13,144.732941
2021-12-14,142.82782
2021-12-15,145.342819
2021-12-16,143.361816
2021-12-17,140.662186
2021-12-20,140.545059
2021-12-21,142.396591
2021-12-22,145.317017
2021-12-23,145.814774
2021-12-27,146.797333
2021-12-28,145.58696
2021-12-29,145.555222
2021-12-30,145.104141
2021-12-31,143.765762
2022-01-03,143.90419
2022-01-04,143.31665
2022-01-05,136.741821
2022-01-06,136.714508
2022-01-07,135.989502
2022-01-10,137.629623
2022-01-11,138.688095
2022-01-12,140.369904
2022-01-13,137.547745
2022-01-14,138.43454
2022-01-18,134.978134
2022-01-19,134.103271
2022-01-20,132.307816
2022-01-21,129.373993
2022-01-24,129.82309
2022-01-25,125.983101
2022-01-26,128.263855
2022-01-27,128.037582
2022-01-28,132.350983
2022-01-31,134.288849
2022-02-01,136.611801
2022-02-02,146.890152
2022-02-03,142.016968
2022-02-04,142.21843
2022-02-07,138.157135
2022-02-08,138.353653
2022-02-09,140.530197
2022-02-10,137.580475
2022-02-11,133.275528
2022-02-14,134.509659
2022-02-15,135.584076
2022-02-16,136.705093
2022-02-17,131.545074
2022-02-18,129.42511
2022-02-22,128.840042
2022-02-23,126.631203
2022-02-24,131.695938
2022-02-25,133.451187
2022-02-28,134.044205
2022-03-01,133.056168
2022-03-02,133.562347
2022-03-03,132.895386
2022-03-04,130.917313
2022-03-07,125.430779
2022-03-08,126.151329
2022-03-09,132.419464
2022-03-10,131.436417
2022-03-11,128.896591
2022-03-14,125.006485
2022-03-15,128.229141
2022-03-16,132.281006
2022-03-17,132.835358
2022-03-18,135.104675
2022-03-21,135.080856
2022-03-22,138.819107
2022-03-23,137.238571
2022-03-24,140.510361
2022-03-25,140.61058
2022-03-28,140.394745
2022-03-29,141.436844
2022-03-30,140.8741
2022-03-31,138.024628
2022-04-01,139.099503
2022-04-04,141.899353
2022-04-05,139.536697
2022-04-06,135.524033
2022-04-07,134.869476
2022-04-08,132.287979
2022-04-11,127.857445
2022-04-12,126.756767
2022-04-13,128.919907
2022-04-14,125.779648
2022-04-18,126.719055
2022-04-19,129.034058
2022-04-20,127.079811
2022-04-21,123.87851
2022-04-22,118.738342
2022-04-25,122.151054
2022-04-26,117.760231
2022-04-27,113.437401
2022-04-28,117.633682
2022-04-29,113.253784
2022-05-02,115.708733
2022-05-03,116.454102
2022-05-04,121.344162
2022-05-05,115.631828
2022-05-06,114.878517
2022-05-09,111.667274
2022-05-10,113.53714
2022-05-11,112.75058
2022-05-12,111.997787
2022-05-13,115.180229
2022-05-16,113.586777
2022-05-17,115.599564
2022-05-18,111.060349
2022-05-19,109.556221
2022-05-20,108.091293
2022-05-23,110.651955
2022-05-24,105.175323
2022-05-25,105.011559
2022-05-26,106.984169
2022-05-27,111.474228
2022-05-31,112.90889
2022-06-01,113.037918
2022-06-02,116.740448
2022-06-03,113.682053
2022-06-06,115.944458
2022-06-07,116.270981
2022-06-08,116.315155
2022-06-09,113.974342
2022-06-10,110.327896
2022-06-13,105.59465
2022-06-14,105.915245
2022-06-15,108.941368
2022-06-16,105.23835
2022-06-17,106.340019
2022-06-21,110.707527
2022-06-22,110.651459
2022-06-23,111.400284
2022-06-24,117.090302
2022-06-27,114.964859
2022-06-28,111.167557
2022-06-29,110.863846
2022-06-30,108.145866
2022-07-01,107.922073
2022-07-05,112.413635
2022-07-06,113.712814
2022-07-07,117.892235
2022-07-08,118.458458
2022-07-11,114.809036
2022-07-12,113.165466
2022-07-13,110.518456
2022-07-14,109.539848
2022-07-15,110.93927
2022-07-18,108.212364
2022-07-19,112.95652
2022-07-20,113.045868
2022-07-21,113.482552
2022-07-22,107.090843
2022-07-25,106.703781
2022-07-26,104.232445
2022-07-27,112.212151
2022-07-28,113.363457
2022-07-29,115.447716
2022-08-01,113.998657
2022-08-02,114.266624
2022-08-03,117.194504
2022-08-04,117.303703
2022-08-05,116.589081
2022-08-08,116.420372
2022-08-09,115.755379
2022-08-10,118.802361
2022-08-11,117.948799
2022-08-12,120.767509
2022-08-15,121.16452
2022-08-16,120.787361
2022-08-17,118.653488
2022-08-18,119.268829
2022-08-19,116.331039
2022-08-22,113.383301
2022-08-23,113.006165
2022-08-24,112.837425
2022-08-25,115.775238
2022-08-26,109.51255
2022-08-29,108.599449
2022-08-30,108.123062
2022-08-31,107.408455
2022-09-01,108.917053
2022-09-02,107.041229
2022-09-06,106.009026
2022-09-07,108.629227
2022-09-08,107.567253
2022-09-09,109.820221
2022-09-12,110.028656
2022-09-13,103.537697
2022-09-14,104.212593
2022-09-15,102.138275
2022-09-16,102.029099
2022-09-19,102.297073
2022-09-20,100.381531
2022-09-21,98.535492
2022-09-22,99.389046
2022-09-23,97.999535
2022-09-26,97.433815
2022-09-27,96.768837
2022-09-28,99.299721
2022-09-29,96.689438
2022-09-30,94.932724
2022-10-03,97.900284
2022-10-04,100.877785
2022-10-05,100.669373
2022-10-06,100.659439
2022-10-07,97.939995
2022-10-10,97.126137
2022-10-11,96.451248
2022-10-12,96.828392
2022-10-13,98.317139
2022-10-14,95.835884
2022-10-17,99.220322
2022-10-18,100.014313
2022-10-19,98.882866
2022-10-20,99.220322
2022-10-21,100.37162
2022-10-24,101.751198
2022-10-25,103.696495
2022-10-26,94.218109
2022-10-27,91.52845
2022-10-28,95.567917
2022-10-31,93.80127
2022-11-01,89.791557
2022-11-02,86.31781
2022-11-03,82.804359
2022-11-04,85.930733
2022-11-07,87.826408
2022-11-08,88.233337
2022-11-09,86.665184
2022-11-10,93.235542
2022-11-11,95.687035
2022-11-14,94.982338
2022-11-15,97.70179
2022-11-16,98.108719
2022-11-17,97.622391
2022-11-18,96.699356
2022-11-21,94.883102
2022-11-22,96.322212
2022-11-23,97.721634
2022-11-25,96.729141
2022-11-28,95.32972
2022-11-29,94.476166
2022-11-30,100.232666
2022-12-01,100.232666
2022-12-02,99.686798
2022-12-05,98.733978
2022-12-06,96.252731
2022-12-07,94.22805
2022-12-08,93.007256
2022-12-09,92.133858
2022-12-12,92.61026
2022-12-13,94.912857
2022-12-14,94.357063
2022-12-15,90.178642
2022-12-16,89.58313
2022-12-19,87.776787
2022-12-20,88.352425
2022-12-21,88.908234
2022-12-22,87.101883
2022-12-23,88.560852
2022-12-27,86.73465
2022-12-28,85.374931
2022-12-29,87.786705
2022-12-30,87.568359
2023-01-03,88.451691
2023-01-04,87.419487
2023-01-05,85.553589
2023-01-06,86.685036
2023-01-09,87.359924
2023-01-10,87.756927
2023-01-11,90.833687
2023-01-12,90.446609
2023-01-13,91.429192
2023-01-17,90.605408
2023-01-18,90.436691
2023-01-19,92.352219
2023-01-20,97.284935
2023-01-23,99.041672
2023-01-24,96.967346
2023-01-25,94.505943
2023-01-26,96.788689
2023-01-27,98.624825
2023-01-30,96.213036
2023-01-31,98.098793
2023-02-01,99.676865
2023-02-02,106.932037
2023-02-03,103.994247
2023-02-06,102.128349
2023-02-07,106.832794
2023-02-08,98.624825
2023-02-09,94.297523
2023-02-10,93.860817
2023-02-13,93.900513
2023-02-14,93.969994
2023-02-15,96.213036
2023-02-16,94.793762
2023-02-17,93.642464
2023-02-21,91.101669
2023-02-22,90.962708
2023-02-23,90.208405
2023-02-24,88.461601
2023-02-27,89.196068
